3	1	1	2	6	10	12	1.0070493454179255
3	1	1	3	6	1	2	0.10070493454179255
3	1	2	3	7	1	1	0.10070493454179255
3	1	3	7	7	1	1	0.10070493454179255
3	1	4	7	6	1	1	0.10070493454179255
3	1	5	7	4	1	1	0.10070493454179255
3	1	6	5	2	1	2	0.10070493454179255
3	1	6	6	3	1	1	0.10070493454179255
3	1	6	7	4	1	1	0.10070493454179255
3	1	7	5	2	1	2	0.10070493454179255
3	2	1	2	6	6	8	0.6042296072507553
3	2	1	3	6	1	1	0.10070493454179255
3	2	2	2	5	2	2	0.2014098690835851
3	2	2	3	6	6	13	0.6042296072507553
3	2	6	4	2	10	10	1.0070493454179255
3	2	6	5	2	1	1	0.10070493454179255
3	2	7	4	2	1	1	0.10070493454179255
3	3	2	2	5	1	1	0.10070493454179255
3	3	2	3	5	15	22	1.5105740181268883
3	3	3	3	4	13	31	1.3091641490433032
3	3	3	4	4	1	2	0.10070493454179255
3	3	4	3	3	6	8	0.6042296072507553
3	3	5	3	2	8	8	0.8056394763343404
3	3	5	4	2	1	1	0.10070493454179255
3	3	6	3	2	4	4	0.4028197381671702
3	3	6	4	2	2	2	0.2014098690835851
3	4	3	2	3	5	5	0.5035246727089627
3	4	3	3	3	19	20	1.9133937562940584
3	4	4	2	2	6	6	0.6042296072507553
3	4	4	3	2	12	16	1.2084592145015105
3	4	5	3	2	2	2	0.2014098690835851
4	1	1	1	1	1	2	0.10070493454179255
4	1	1	2	6	3	6	0.3021148036253776
4	1	1	3	7	8	10	0.8056394763343404
4	1	2	3	7	4	5	0.4028197381671702
4	1	2	4	7	4	6	0.4028197381671702
4	1	4	7	6	1	1	0.10070493454179255
4	1	5	7	4	1	2	0.10070493454179255
4	1	6	5	3	6	6	0.6042296072507553
4	1	6	6	4	2	3	0.2014098690835851
4	2	2	3	7	2	2	0.2014098690835851
4	2	2	4	7	7	7	0.7049345417925479
4	2	3	4	6	21	27	2.1148036253776437
4	2	4	4	5	10	10	1.0070493454179255
4	2	5	4	3	5	5	0.5035246727089627
4	2	6	4	2	4	7	0.4028197381671702
4	2	6	5	3	8	8	0.8056394763343404
4	3	3	4	5	5	9	0.5035246727089627
4	3	4	3	4	3	3	0.3021148036253776
4	3	4	4	4	10	16	1.0070493454179255
4	3	5	4	3	18	19	1.812688821752266
5	1	1	1	1	1	3	0.10070493454179255
5	1	1	2	7	3	4	0.3021148036253776
5	1	1	3	8	6	6	0.6042296072507553
5	1	1	4	8	1	1	0.10070493454179255
5	1	2	4	8	11	13	1.1077542799597182
5	1	2	5	8	2	2	0.2014098690835851
5	1	2	6	9	1	1	0.10070493454179255
5	1	3	5	7	8	9	0.8056394763343404
5	1	3	7	7	1	2	0.10070493454179255
5	1	4	5	6	4	6	0.4028197381671702
5	1	4	7	6	1	1	0.10070493454179255
5	1	5	5	4	2	2	0.2014098690835851
5	1	5	6	5	8	15	0.8056394763343404
5	1	5	7	5	3	3	0.3021148036253776
5	1	6	6	4	1	1	0.10070493454179255
5	2	4	4	5	2	3	0.2014098690835851
5	2	4	5	5	17	19	1.7119838872104733
5	2	5	5	4	7	11	0.7049345417925479
5	2	6	5	3	1	1	0.10070493454179255
6	1	1	1	1	1	2	0.10070493454179255
6	1	1	2	7	1	2	0.10070493454179255
6	1	1	3	8	2	3	0.2014098690835851
6	1	1	4	9	2	2	0.2014098690835851
6	1	2	4	8	2	3	0.2014098690835851
6	1	2	5	8	8	8	0.8056394763343404
6	1	3	5	7	7	11	0.7049345417925479
6	1	3	6	7	9	10	0.906344410876133
6	1	3	7	7	1	1	0.10070493454179255
6	1	4	5	6	3	3	0.3021148036253776
6	1	4	6	6	11	15	1.1077542799597182
6	1	4	7	6	1	1	0.10070493454179255
6	1	5	6	5	3	3	0.3021148036253776
7	1	1	1	1	2	4	0.2014098690835851
7	1	1	2	8	1	1	0.10070493454179255
7	1	1	3	9	3	3	0.3021148036253776
7	1	1	4	9	2	2	0.2014098690835851
7	1	2	4	9	1	1	0.10070493454179255
7	1	2	5	9	5	7	0.5035246727089627
7	1	2	6	9	1	1	0.10070493454179255
7	1	3	6	8	2	2	0.2014098690835851
