season,year,month,hour,holiday,weekday,workingday,weather,temp,feel_temp,humidity,windspeed,count
,0.0,0.0,0.9130434782608695,,0.16666666666666666,,,0.163265306122449,0.197,0.64,0.15786998942047728,0.05225409836065574
,0.0,0.0,0.9565217391304348,,0.16666666666666666,,,0.12244897959183676,0.1515,0.69,0.15786998942047728,0.0194672131147541
,0.0,0.0,1.0,,0.16666666666666666,,,0.163265306122449,0.2121,0.55,0.12284001410603035,0.011270491803278689
,0.0,0.0,0.0,,0.3333333333333333,,,0.14285714285714288,0.1818,0.55,0.12284001410603035,0.004098360655737705
,0.0,0.0,0.043478260869565216,,0.3333333333333333,,,0.14285714285714288,0.1818,0.59,0.12284001410603035,0.0010245901639344263
,0.0,0.0,0.08695652173913043,,0.3333333333333333,,,0.12244897959183676,0.1515,0.63,0.15786998942047728,0.0
,0.0,0.0,0.17391304347826086,,0.3333333333333333,,,0.12244897959183676,0.1818,0.63,0.10532502644880687,0.0010245901639344263
,0.0,0.0,0.21739130434782608,,0.3333333333333333,,,0.10204081632653061,0.1515,0.68,0.12284001410603035,0.0030737704918032786
,0.0,0.0,0.2608695652173913,,0.3333333333333333,,,0.10204081632653061,0.1515,0.74,0.12284001410603035,0.035860655737704916
,0.0,0.0,0.30434782608695654,,0.3333333333333333,,,0.10204081632653061,0.1515,0.74,0.15786998942047728,0.09528688524590165
,0.0,0.0,0.34782608695652173,,0.3333333333333333,,,0.12244897959183676,0.1515,0.69,0.19301751498765726,0.1823770491803279
,0.0,0.0,0.3913043478260869,,0.3333333333333333,,,0.14285714285714288,0.1515,0.64,0.2631950158692842,0.1014344262295082
,0.0,0.0,0.43478260869565216,,0.3333333333333333,,,0.14285714285714288,0.1364,0.69,0.3860350299753145,0.042008196721311473
,0.0,0.0,0.4782608695652174,,0.3333333333333333,,,0.20408163265306123,0.2121,0.51,0.35088750440813454,0.05737704918032787
,0.0,0.0,0.5217391304347826,,0.3333333333333333,,,0.20408163265306123,0.2273,0.51,0.19301751498765726,0.07889344262295082
,0.0,0.0,0.5652173913043478,,0.3333333333333333,,,0.22448979591836735,0.2273,0.56,0.22804749030210417,0.09836065573770492
,0.0,0.0,0.6086956521739131,,0.3333333333333333,,,0.2448979591836735,0.2576,0.52,0.2631950158692842,0.06352459016393443
,0.0,0.0,0.6521739130434783,,0.3333333333333333,,,0.2653061224489796,0.2727,0.52,0.298224991183731,0.06557377049180328
,0.0,0.0,0.6956521739130435,,0.3333333333333333,,,0.2857142857142857,0.2879,0.49,0.298224991183731,0.08401639344262296
,0.0,0.0,0.7391304347826086,,0.3333333333333333,,,0.2653061224489796,0.2727,0.48,0.2631950158692842,0.21618852459016397
,0.0,0.0,0.7826086956521738,,0.3333333333333333,,,0.2448979591836735,0.2576,0.48,0.22804749030210417,0.18545081967213117
,0.0,0.0,0.8260869565217391,,0.3333333333333333,,,0.22448979591836735,0.2576,0.48,0.12284001410603035,0.11372950819672131
,0.0,0.0,0.8695652173913043,,0.3333333333333333,,,0.22448979591836735,0.2576,0.48,0.12284001410603035,0.054303278688524595
,0.0,0.0,0.9130434782608695,,0.3333333333333333,,,0.20408163265306123,0.2727,0.64,0.0,0.04815573770491803
,0.0,0.0,0.9565217391304348,,0.3333333333333333,,,0.20408163265306123,0.2576,0.64,0.10532502644880687,0.034836065573770496
,0.0,0.0,1.0,,0.3333333333333333,,,0.18367346938775514,0.2273,0.69,0.10532502644880687,0.010245901639344263
,0.0,0.0,0.0,,0.5,,,0.18367346938775514,0.2576,0.64,0.0,0.005122950819672131
,0.0,0.0,0.043478260869565216,,0.5,,,0.14285714285714288,0.197,0.74,0.10532502644880687,0.005122950819672131
,0.0,0.0,0.08695652173913043,,0.5,,,0.14285714285714288,0.197,0.74,0.10532502644880687,0.0010245901639344263
,0.0,0.0,0.17391304347826086,,0.5,,,0.22448979591836735,0.2273,0.48,0.2631950158692842,0.0010245901639344263
,0.0,0.0,0.21739130434782608,,0.5,,,0.20408163265306123,0.2273,0.47,0.19301751498765726,0.002049180327868852
,0.0,0.0,0.2608695652173913,,0.5,,,0.18367346938775514,0.197,0.47,0.2631950158692842,0.03278688524590164
,0.0,0.0,0.30434782608695654,,0.5,,,0.163265306122449,0.1818,0.43,0.22804749030210417,0.08913934426229508
,0.0,0.0,0.34782608695652173,,0.5,,,0.18367346938775514,0.1818,0.4,0.35088750440813454,0.19877049180327871
,0.0,0.0,0.3913043478260869,,0.5,,,0.20408163265306123,0.197,0.37,0.3860350299753145,0.1168032786885246
,0.0,0.0,0.43478260869565216,,0.5,,,0.20408163265306123,0.197,0.37,0.3860350299753145,0.05737704918032787
,0.0,0.0,0.4782608695652174,,0.5,,,0.2448979591836735,0.2273,0.33,0.3860350299753145,0.04610655737704918
,0.0,0.0,0.5217391304347826,,0.5,,,0.2448979591836735,0.2273,0.33,0.3860350299753145,0.07991803278688525
,0.0,0.0,0.5652173913043478,,0.5,,,0.2653061224489796,0.2576,0.3,0.35088750440813454,0.07172131147540983
,0.0,0.0,0.6086956521739131,,0.5,,,0.2857142857142857,0.2879,0.28,0.22804749030210417,0.0625
,0.0,0.0,0.6521739130434783,,0.5,,,0.2857142857142857,0.2879,0.28,0.22804749030210417,0.0625
,0.0,0.0,0.6956521739130435,,0.5,,,0.2857142857142857,0.3182,0.28,0.10532502644880687,0.09016393442622951
,0.0,0.0,0.7391304347826086,,0.5,,,0.22448979591836735,0.2273,0.38,0.22804749030210417,0.1936475409836066
,0.0,0.0,0.7826086956521738,,0.5,,,0.22448979591836735,0.24239999999999998,0.38,0.15786998942047728,0.17213114754098363
,0.0,0.0,0.8260869565217391,,0.5,,,0.22448979591836735,0.2576,0.38,0.12284001410603035,0.13422131147540986
,0.0,0.0,0.8695652173913043,,0.5,,,0.20408163265306123,0.2273,0.47,0.19301751498765726,0.09016393442622951
,0.0,0.0,0.9130434782608695,,0.5,,,0.18367346938775514,0.197,0.51,0.22804749030210417,0.0430327868852459
,0.0,0.0,0.9565217391304348,,0.5,,,0.163265306122449,0.197,0.55,0.15786998942047728,0.042008196721311473
,0.0,0.0,1.0,,0.5,,,0.18367346938775514,0.2576,0.47,0.0,0.018442622950819672
,0.0,0.0,0.0,,0.6666666666666666,,,0.163265306122449,0.24239999999999998,0.55,0.0,0.010245901639344263
,0.0,0.0,0.043478260869565216,,0.6666666666666666,,,0.14285714285714288,0.2273,0.64,0.0,0.0030737704918032786
,0.0,0.0,0.08695652173913043,,0.6666666666666666,,,0.14285714285714288,0.2273,0.64,0.0,0.0010245901639344263
,0.0,0.0,0.17391304347826086,,0.6666666666666666,,,0.14285714285714288,0.197,0.64,0.10532502644880687,0.0
,0.0,0.0,0.21739130434782608,,0.6666666666666666,,,0.12244897959183676,0.1818,0.69,0.10532502644880687,0.0030737704918032786
,0.0,0.0,0.2608695652173913,,0.6666666666666666,,,0.12244897959183676,0.1667,0.63,0.12284001410603035,0.035860655737704916
,0.0,0.0,0.30434782608695654,,0.6666666666666666,,,0.14285714285714288,0.2273,0.59,0.0,0.09631147540983608
,0.0,0.0,0.34782608695652173,,0.6666666666666666,,,0.14285714285714288,0.2273,0.59,0.0,0.22336065573770494
,0.0,0.0,0.3913043478260869,,0.6666666666666666,,,0.163265306122449,0.24239999999999998,0.51,0.0,0.12397540983606557
,0.0,0.0,0.43478260869565216,,0.6666666666666666,,,0.18367346938775514,0.2576,0.47,0.0,0.045081967213114756
,0.0,0.0,0.4782608695652174,,0.6666666666666666,,,0.20408163265306123,0.2576,0.44,0.10532502644880687,0.059426229508196725
,0.0,0.0,0.5217391304347826,,0.6666666666666666,,,0.2448979591836735,0.2879,0.35,0.0,0.08504098360655737
,0.0,0.0,0.5652173913043478,,0.6666666666666666,,,0.2448979591836735,0.2727,0.35,0.12284001410603035,0.06762295081967214
,0.0,0.0,0.6086956521739131,,0.6666666666666666,,,0.2653061224489796,0.2727,0.36,0.19301751498765726,0.07069672131147542
,0.0,0.0,0.6521739130434783,,0.6666666666666666,,,0.2653061224489796,0.2727,0.36,0.0,0.0625
,0.0,0.0,0.6956521739130435,,0.6666666666666666,,,0.2448979591836735,0.2576,0.38,0.19301751498765726,0.08709016393442623
,0.0,0.0,0.7391304347826086,,0.6666666666666666,,,0.20408163265306123,0.2273,0.51,0.19301751498765726,0.1752049180327869
,0.0,0.0,0.7826086956521738,,0.6666666666666666,,,0.20408163265306123,0.2273,0.51,0.15786998942047728,0.16598360655737707
,0.0,0.0,0.8260869565217391,,0.6666666666666666,,,0.20408163265306123,0.2576,0.55,0.10532502644880687,0.11372950819672131
,0.0,0.0,0.8695652173913043,,0.6666666666666666,,,0.18367346938775514,0.2121,0.51,0.19301751498765726,0.06967213114754099
,0.0,0.0,0.9130434782608695,,0.6666666666666666,,,0.20408163265306123,0.2121,0.55,0.2631950158692842,0.04815573770491803
,0.0,0.0,0.9565217391304348,,0.6666666666666666,,,0.20408163265306123,0.2121,0.51,0.33337251675091106,0.05225409836065574
,0.0,0.0,1.0,,0.6666666666666666,,,0.18367346938775514,0.197,0.59,0.22804749030210417,0.022540983606557378
,0.0,0.0,0.0,,0.8333333333333333,,,0.18367346938775514,0.197,0.64,0.22804749030210417,0.01639344262295082
,0.0,0.0,0.043478260869565216,,0.8333333333333333,,,0.18367346938775514,0.197,0.69,0.2631950158692842,0.006147540983606557
,0.0,0.0,0.08695652173913043,,0.8333333333333333,,,0.18367346938775514,0.197,0.69,0.2631950158692842,0.0
,0.0,0.0,0.17391304347826086,,0.8333333333333333,,,0.18367346938775514,0.2121,0.69,0.15786998942047728,0.0
,0.0,0.0,0.21739130434782608,,0.8333333333333333,,,0.20408163265306123,0.2727,0.55,0.0,0.004098360655737705
,0.0,0.0,0.2608695652173913,,0.8333333333333333,,,0.18367346938775514,0.2576,0.69,0.0,0.03381147540983607
,0.0,0.0,0.30434782608695654,,0.8333333333333333,,,0.18367346938775514,0.2121,0.69,0.15786998942047728,0.08504098360655737
,0.0,0.0,0.34782608695652173,,0.8333333333333333,,,0.18367346938775514,0.197,0.51,0.298224991183731,0.2141393442622951
,0.0,0.0,0.3913043478260869,,0.8333333333333333,,,0.18367346938775514,0.1818,0.47,0.35088750440813454,0.13627049180327871
,0.0,0.0,0.43478260869565216,,0.8333333333333333,,,0.20408163265306123,0.197,0.37,0.3860350299753145,0.06352459016393443
,0.0,0.0,0.4782608695652174,,0.8333333333333333,,,0.18367346938775514,0.197,0.4,0.2631950158692842,0.06762295081967214
,0.0,0.0,0.5217391304347826,,0.8333333333333333,,,0.18367346938775514,0.197,0.37,0.298224991183731,0.059426229508196725
,0.0,0.0,0.5652173913043478,,0.8333333333333333,,,0.18367346938775514,0.1818,0.37,0.33337251675091106,0.07377049180327869
,0.0,0.0,0.6086956521739131,,0.8333333333333333,,,0.18367346938775514,0.197,0.4,0.298224991183731,0.050204918032786885
,0.0,0.0,0.6521739130434783,,0.8333333333333333,,,0.18367346938775514,0.2121,0.37,0.19301751498765726,0.07274590163934426
,0.0,0.0,0.6956521739130435,,0.8333333333333333,,,0.18367346938775514,0.2121,0.37,0.19301751498765726,0.08811475409836066
,0.0,0.0,0.7391304347826086,,0.8333333333333333,,,0.18367346938775514,0.2576,0.37,0.0,0.1905737704918033
,0.0,0.0,0.7826086956521738,,0.8333333333333333,,,0.18367346938775514,0.2273,0.4,0.10532502644880687,0.12500000000000003
,0.0,0.0,0.8260869565217391,,0.8333333333333333,,,0.14285714285714288,0.197,0.55,0.10532502644880687,0.09631147540983608
,0.0,0.0,0.8695652173913043,,0.8333333333333333,,,0.163265306122449,0.2121,0.47,0.12284001410603035,0.05122950819672131
,0.0,0.0,0.9130434782608695,,0.8333333333333333,,,0.163265306122449,0.197,0.47,0.15786998942047728,0.0389344262295082
,0.0,0.0,0.9565217391304348,,0.8333333333333333,,,0.163265306122449,0.197,0.43,0.19301751498765726,0.035860655737704916
,0.0,0.0,1.0,,0.8333333333333333,,,0.163265306122449,0.197,0.51,0.19301751498765726,0.01434426229508197
,0.0,0.0,0.0,,1.0,,,0.163265306122449,0.197,0.51,0.19301751498765726,0.02459016393442623
,0.0,0.0,0.043478260869565216,,1.0,,,0.163265306122449,0.2121,0.55,0.10532502644880687,0.015368852459016395
,0.0,0.0,0.08695652173913043,,1.0,,,0.163265306122449,0.24239999999999998,0.55,0.0,0.015368852459016395
,0.0,0.0,0.13043478260869565,,1.0,,,0.163265306122449,0.197,0.55,0.19301751498765726,0.006147540983606557
,0.0,0.0,0.17391304347826086,,1.0,,,0.163265306122449,0.197,0.55,0.19301751498765726,0.0
,0.0,0.0,0.21739130434782608,,1.0,,,0.14285714285714288,0.1667,0.74,0.19301751498765726,0.004098360655737705
,0.0,0.0,0.2608695652173913,,1.0,,,0.14285714285714288,0.1667,0.74,0.19301751498765726,0.0010245901639344263
,0.0,0.0,0.30434782608695654,,1.0,,,0.14285714285714288,0.1818,0.74,0.12284001410603035,0.00819672131147541
,0.0,0.0,0.34782608695652173,,1.0,,,0.14285714285714288,0.1818,0.93,0.12284001410603035,0.01434426229508197
,0.0,0.0,0.3913043478260869,,1.0,,,0.14285714285714288,0.1818,0.93,0.12284001410603035,0.0194672131147541
,0.0,0.0,0.43478260869565216,,1.0,,,0.163265306122449,0.197,0.8,0.19301751498765726,0.06147540983606557
,0.0,0.0,0.4782608695652174,,1.0,,,0.18367346938775514,0.1818,0.69,0.4562125308569414,0.0625
,0.0,0.0,0.5217391304347826,,1.0,,,0.18367346938775514,0.1818,0.59,0.42106500528976143,0.09938524590163934
,0.0,0.0,0.5652173913043478,,1.0,,,0.18367346938775514,0.1818,0.44,0.3860350299753145,0.10348360655737705
,0.0,0.0,0.6086956521739131,,1.0,,,0.18367346938775514,0.1667,0.32,0.5789349947102387,0.09631147540983608
,0.0,0.0,0.6521739130434783,,1.0,,,0.18367346938775514,0.1667,0.32,0.5263900317385684,0.07479508196721311
,0.0,0.0,0.6956521739130435,,1.0,,,0.163265306122449,0.1364,0.29,0.5263900317385684,0.07684426229508197
,0.0,0.0,0.7391304347826086,,1.0,,,0.14285714285714288,0.12120000000000002,0.37,0.6491124955918656,0.06967213114754099
,0.0,0.0,0.7826086956521738,,1.0,,,0.12244897959183676,0.12120000000000002,0.39,0.35088750440813454,0.055327868852459015
,0.0,0.0,0.8260869565217391,,1.0,,,0.12244897959183676,0.12120000000000002,0.36,0.298224991183731,0.029713114754098362
,0.0,0.0,0.8695652173913043,,1.0,,,0.10204081632653061,0.12120000000000002,0.36,0.298224991183731,0.027663934426229508
,0.0,0.0,0.9130434782608695,,1.0,,,0.10204081632653061,0.1061,0.39,0.42106500528976143,0.036885245901639344
,0.0,0.0,0.9565217391304348,,1.0,,,0.10204081632653061,0.1061,0.36,0.4562125308569414,0.03381147540983607
,0.0,0.0,1.0,,1.0,,,0.0816326530612245,0.060599999999999994,0.39,0.5263900317385684,0.02151639344262295
,0.0,0.0,0.0,,0.0,,,0.0816326530612245,0.07580000000000002,0.42,0.4562125308569414,0.02459016393442623
,0.0,0.0,0.043478260869565216,,0.0,,,0.0816326530612245,0.060599999999999994,0.42,0.5439050193957918,0.011270491803278689
,0.0,0.0,0.08695652173913043,,0.0,,,0.0816326530612245,0.060599999999999994,0.46,0.5439050193957918,0.010245901639344263
,0.0,0.0,0.13043478260869565,,0.0,,,0.0816326530612245,0.07580000000000002,0.46,0.49124250617138837,0.0030737704918032786
,0.0,0.0,0.17391304347826086,,0.0,,,0.06122448979591836,0.0909,0.53,0.22804749030210417,0.0
,0.0,0.0,0.21739130434782608,,0.0,,,0.06122448979591836,0.0909,0.53,0.22804749030210417,0.0
,0.0,0.0,0.2608695652173913,,0.0,,,0.0816326530612245,0.0909,0.49,0.33337251675091106,0.0
,0.0,0.0,0.30434782608695654,,0.0,,,0.06122448979591836,0.0909,0.53,0.22804749030210417,0.005122950819672131
,0.0,0.0,0.34782608695652173,,0.0,,,0.0816326530612245,0.0909,0.49,0.33337251675091106,0.009221311475409838
,0.0,0.0,0.3913043478260869,,0.0,,,0.10204081632653061,0.07580000000000002,0.46,0.6140825202774186,0.018442622950819672
,0.0,0.0,0.43478260869565216,,0.0,,,0.12244897959183676,0.1061,0.43,0.4562125308569414,0.04918032786885246
,0.0,0.0,0.4782608695652174,,0.0,,,0.14285714285714288,0.12120000000000002,0.4,0.6140825202774186,0.04918032786885246
,0.0,0.0,0.5217391304347826,,0.0,,,0.163265306122449,0.1364,0.37,0.5263900317385684,0.08401639344262296
,0.0,0.0,0.5652173913043478,,0.0,,,0.18367346938775514,0.1667,0.34,0.5263900317385684,0.07581967213114754
,0.0,0.0,0.6086956521739131,,0.0,,,0.20408163265306123,0.1818,0.32,0.5439050193957918,0.07274590163934426
,0.0,0.0,0.6521739130434783,,0.0,,,0.20408163265306123,0.197,0.35,0.42106500528976143,0.08299180327868853
,0.0,0.0,0.6956521739130435,,0.0,,,0.18367346938775514,0.1667,0.34,0.5263900317385684,0.0932377049180328
,0.0,0.0,0.7391304347826086,,0.0,,,0.163265306122449,0.1515,0.37,0.4562125308569414,0.0625
,0.0,0.0,0.7826086956521738,,0.0,,,0.14285714285714288,0.1364,0.4,0.3860350299753145,0.04815573770491803
,0.0,0.0,0.8260869565217391,,0.0,,,0.14285714285714288,0.1364,0.43,0.3860350299753145,0.04098360655737705
,0.0,0.0,0.8695652173913043,,0.0,,,0.12244897959183676,0.12120000000000002,0.46,0.298224991183731,0.03790983606557377
,0.0,0.0,0.9130434782608695,,0.0,,,0.12244897959183676,0.1061,0.46,0.49124250617138837,0.0194672131147541
,0.0,0.0,0.9565217391304348,,0.0,,,0.12244897959183676,0.12120000000000002,0.46,0.35088750440813454,0.01434426229508197
,0.0,0.0,1.0,,0.0,,,0.10204081632653061,0.1364,0.5,0.22804749030210417,0.005122950819672131
,0.0,0.0,0.0,,0.16666666666666666,,,0.10204081632653061,0.12120000000000002,0.5,0.33337251675091106,0.004098360655737705
,0.0,0.0,0.043478260869565216,,0.16666666666666666,,,0.10204081632653061,0.12120000000000002,0.5,0.33337251675091106,0.0
,0.0,0.0,0.08695652173913043,,0.16666666666666666,,,0.10204081632653061,0.12120000000000002,0.5,0.2631950158692842,0.002049180327868852
,0.0,0.0,0.13043478260869565,,0.16666666666666666,,,0.10204081632653061,0.12120000000000002,0.5,0.2631950158692842,0.0
,0.0,0.0,0.17391304347826086,,0.16666666666666666,,,0.0816326530612245,0.12120000000000002,0.54,0.15786998942047728,0.002049180327868852
,0.0,0.0,0.21739130434782608,,0.16666666666666666,,,0.0816326530612245,0.1061,0.54,0.298224991183731,0.002049180327868852
,0.0,0.0,0.2608695652173913,,0.16666666666666666,,,0.10204081632653061,0.12120000000000002,0.5,0.33337251675091106,0.030737704918032786
,0.0,0.0,0.30434782608695654,,0.16666666666666666,,,0.10204081632653061,0.12120000000000002,0.5,0.2631950158692842,0.0778688524590164
,0.0,0.0,0.34782608695652173,,0.16666666666666666,,,0.10204081632653061,0.12120000000000002,0.5,0.33337251675091106,0.19159836065573774
,0.0,0.0,0.3913043478260869,,0.16666666666666666,,,0.12244897959183676,0.12120000000000002,0.5,0.298224991183731,0.09528688524590165
,0.0,0.0,0.43478260869565216,,0.16666666666666666,,,0.12244897959183676,0.12120000000000002,0.5,0.35088750440813454,0.030737704918032786
,0.0,0.0,0.4782608695652174,,0.16666666666666666,,,0.14285714285714288,0.1364,0.47,0.33337251675091106,0.029713114754098362
,0.0,0.0,0.5217391304347826,,0.16666666666666666,,,0.18367346938775514,0.1818,0.4,0.33337251675091106,0.05225409836065574
,0.0,0.0,0.5652173913043478,,0.16666666666666666,,,0.18367346938775514,0.1818,0.4,0.33337251675091106,0.054303278688524595
